2021-09-30T00:00:00.000+02:00,1383
2021-05-30T00:00:00.000+02:00,336
2021-08-28T00:00:00.000+02:00,209
2021-04-12T00:00:00.000+02:00,13272
2021-10-23T00:00:00.000+02:00,4792
2021-09-16T00:00:00.000+02:00,661
2021-05-18T00:00:00.000+02:00,2359
2021-09-21T00:00:00.000+02:00,899
2021-07-29T00:00:00.000+02:00,157
2021-06-04T00:00:00.000+02:00,422
2021-06-30T00:00:00.000+02:00,105
2021-05-26T00:00:00.000+02:00,1250
2021-10-11T00:00:00.000+02:00,2142
2021-09-22T00:00:00.000+02:00,988
2021-09-08T00:00:00.000+02:00,525
2021-05-22T00:00:00.000+02:00,1083
2021-04-25T00:00:00.000+02:00,3469
2021-10-04T00:00:00.000+02:00,1351
2021-07-22T00:00:00.000+02:00,115
2021-04-03T00:00:00.000+02:00,23030
2021-09-02T00:00:00.000+02:00,359
2021-05-27T00:00:00.000+02:00,957
2021-10-05T00:00:00.000+02:00,2127
2021-09-12T00:00:00.000+02:00,269
2021-07-17T00:00:00.000+02:00,68
2021-07-02T00:00:00.000+02:00,117
2021-10-15T00:00:00.000+02:00,3285
2021-06-14T00:00:00.000+02:00,219
2021-10-18T00:00:00.000+02:00,3991
2021-08-24T00:00:00.000+02:00,247
2021-05-08T00:00:00.000+02:00,3863
2021-10-13T00:00:00.000+02:00,3052
2021-08-11T00:00:00.000+02:00,227
2021-04-20T00:00:00.000+02:00,13972
2021-07-23T00:00:00.000+02:00,129
2021-06-02T00:00:00.000+02:00,580
2021-08-03T00:00:00.000+02:00,171
2021-07-15T00:00:00.000+02:00,102
2021-08-02T00:00:00.000+02:00,176
2021-08-22T00:00:00.000+02:00,106
2021-06-25T00:00:00.000+02:00,110
2021-05-03T00:00:00.000+02:00,2302
2021-09-28T00:00:00.000+02:00,1250
2021-08-27T00:00:00.000+02:00,293
2021-05-21T00:00:00.000+02:00,1530
2021-05-15T00:00:00.000+02:00,2179
2021-04-30T00:00:00.000+02:00,6492
2021-05-07T00:00:00.000+02:00,4791
2021-04-22T00:00:00.000+02:00,10905
2021-07-12T00:00:00.000+02:00,103
2021-08-15T00:00:00.000+02:00,129
2021-07-16T00:00:00.000+02:00,123
2021-09-13T00:00:00.000+02:00,547
2021-06-29T00:00:00.000+02:00,111
2021-05-20T00:00:00.000+02:00,1695
2021-05-02T00:00:00.000+02:00,2543
2021-03-23T00:00:00.000+01:00,30049
2021-04-09T00:00:00.000+02:00,24953
2021-04-01T00:00:00.000+02:00,30642
2021-08-29T00:00:00.000+02:00,156
2021-08-10T00:00:00.000+02:00,199
2021-08-19T00:00:00.000+02:00,225
2021-10-21T00:00:00.000+02:00,5790
2021-08-13T00:00:00.000+02:00,214
2021-05-13T00:00:00.000+02:00,3306
2021-09-23T00:00:00.000+02:00,824
2021-04-04T00:00:00.000+02:00,9928
2021-08-08T00:00:00.000+02:00,65
2021-04-18T00:00:00.000+02:00,7306
2021-07-14T00:00:00.000+02:00,107
2021-06-08T00:00:00.000+02:00,434
2021-06-09T00:00:00.000+02:00,392
2021-05-06T00:00:00.000+02:00,6082
2021-04-11T00:00:00.000+02:00,12055
2021-04-17T00:00:00.000+02:00,12215
2021-03-29T00:00:00.000+02:00,20940
2021-05-10T00:00:00.000+02:00,3123
2021-05-16T00:00:00.000+02:00,1116
